fips,state,population,pop_change_2018,unemployment_rate,median_hh_income,pct_below_povert,feb_temp_avg,aug_temp_avg,prc_bachelors,physicians_per_pop,per_dem_2016,per_gop_2016
38007,ND,919,-1,2.8,76235,11.5,-18.3,19.5,26.3,237.6,0.097972972973,0.831081081081
38009,ND,6411,-125,3.3,59161,15.2,-21.4,18.5,23.7,237.6,0.213558335758,0.722141402386
38011,ND,3076,-80,1.9,62270,9.9,-17.5,19.4,24.3,237.6,0.128321085359,0.816845675523
38013,ND,2100,-34,2.4,63261,10.3,-21.4,17.7,22.3,237.6,0.114451988361,0.852570320078
38015,ND,95273,115,2.6,72277,7.2,-18.9,18.6,35.1,237.6,0.231791611554,0.693326790972
38017,ND,181516,3579,2.3,63885,9.1,-18.1,18.8,39.4,237.6,0.397058636923,0.504244546804
38019,ND,3829,34,2.6,60314,13.5,-20.4,17.9,21.2,237.6,0.241747079736,0.688674454038
38021,ND,4903,62,1.8,53286,10.9,-18.2,18.8,26.7,237.6,0.232293423272,0.698145025295
38023,ND,2283,-8,1.3,58715,13.6,-21.6,18.1,18.4,237.6,0.204717775906,0.72451558551
38025,ND,4332,55,1.6,66383,12.7,-19.1,19.2,21,237.6,0.161891768986,0.797180536608
38027,ND,2313,-15,4.9,51327,14.2,-19.5,17.9,24.3,237.6,0.290401968827,0.64807219032
38029,ND,3295,-17,4.8,47976,16.8,-18.6,18.7,16.5,237.6,0.109749872384,0.853496681981
38031,ND,3216,-42,2.6,58096,10.4,-19.3,17.8,24.1,237.6,0.203649205415,0.728075338434
38033,ND,1769,-16,2,58075,16.3,-18.4,19.6,28.1,237.6,0.105095541401,0.841825902335
38035,ND,70770,198,2.3,54311,10.6,-18.8,18.8,34.5,237.6,0.364444145266,0.549459796035
38037,ND,2374,-2,2.6,41295,20.9,-18.3,18.9,17.4,237.6,0.137398971345,0.806759735489
38039,ND,2232,-30,2.3,54250,12.5,-19.3,17.7,25.9,237.6,0.238973536488,0.679230152366
38041,ND,2514,29,2,51455,15.4,-18.2,18.8,14.4,237.6,0.133227597145,0.818398096749
38043,ND,2450,-30,4.4,45401,16.5,-19.6,18.1,17.9,237.6,0.131811487482,0.814432989691
38045,ND,4062,-34,1.9,54514,13.5,-18.6,18.5,24,237.6,0.236406619385,0.697399527187
38047,ND,1903,-26,2.6,50141,17.9,-19,18.1,16.4,237.6,0.108737864078,0.841747572816
38049,ND,5816,-82,3.9,54795,12.4,-20.2,19,19.8,237.6,0.176404912542,0.740975065128
38051,ND,2585,-30,2.7,47288,16.8,-19.1,18.2,16.8,237.6,0.163738580464,0.769501054111
38053,ND,13632,905,1.7,76224,10.4,-19.3,19.3,26.1,237.6,0.151501959077,0.796909011754
38055,ND,9541,-109,3.3,64524,11,-19.4,19,20.5,237.6,0.205532078371,0.735113330772
38057,ND,8267,-199,4.2,82303,6.8,-19,19.2,21.6,237.6,0.134969325153,0.813978965819
38059,ND,31095,189,3.3,68043,9.7,-18.4,19,26.3,237.6,0.197915996655,0.728050427735
38061,ND,10218,-55,1.6,67162,13.4,-20.3,18.2,20.6,237.6,0.302070341731,0.636318283861
38063,ND,2869,-40,3.4,50093,11.2,-19.6,17.9,22.7,237.6,0.316410861865,0.60507674144
38065,ND,1952,15,4.1,68243,12.9,-18.9,18.9,18.7,237.6,0.11876247505,0.825349301397
38067,ND,6947,-31,3.9,58766,11.2,-19.3,19,20.4,237.6,0.220174587779,0.712576786292
38069,ND,4081,-32,3.2,47360,14.8,-20.6,18.6,19.2,237.6,0.213366336634,0.709405940594
38071,ND,11481,-44,2.9,54814,16,-20.1,18.1,26.1,237.6,0.288424683787,0.616328095056
38073,ND,5237,-63,1.9,61634,9,-18.1,18.8,19.7,237.6,0.360811394044,0.521795425119
38075,ND,2374,-85,2.4,60205,7.8,-20.8,18.5,17.8,237.6,0.159362549801,0.779282868526
38077,ND,16239,-38,2.6,61174,11.1,-17.3,19.2,21.6,237.6,0.276675603217,0.637935656836
38079,ND,14301,-283,9.4,42021,27.7,-20.9,18.1,20,237.6,0.572637902785,0.330420535227
38081,ND,3870,-1,1.9,64756,10.9,-18.1,19,17.5,237.6,0.350353892821,0.550050556117
38083,ND,1349,-7,4.7,39439,23.4,-18.9,18.5,10.9,237.6,0.121447028424,0.832041343669
38085,ND,4358,-59,4.1,37002,37.6,-18.1,19.1,16.2,237.6,0.644010195412,0.217502124044
38087,ND,763,-5,2.3,49843,17.3,-17.8,19.3,26.5,237.6,0.0983606557377,0.845433255269
38089,ND,30997,680,2.4,71888,7.4,-18.4,19.2,22.9,237.6,0.144036318613,0.802146099876
38091,ND,1903,-6,2,66929,11,-19.3,17.9,27.5,237.6,0.366869918699,0.545731707317
38093,ND,20917,-243,2.5,57002,11.5,-18.9,18.1,23.5,237.6,0.249949688066,0.674783658684
38095,ND,2192,-66,2.6,51848,11,-20.4,18.2,18.2,237.6,0.268249780123,0.644678979771
38097,ND,8037,19,2.6,59931,8.3,-18.5,18.5,26.8,237.6,0.320652173913,0.58566252588
38099,ND,10667,-128,3.2,59705,13.1,-19.2,18.7,16.8,237.6,0.256658595642,0.658375522782
38101,ND,67744,-650,2.9,63938,9.5,-20.1,18.7,28.3,237.6,0.21562860653,0.692490972041
38103,ND,3957,-75,3,58261,14.5,-19.8,17.9,22.1,237.6,0.178146258503,0.762329931973
38105,ND,35350,1955,2,79354,7.6,-20.7,18.7,24.8,237.6,0.137441136563,0.80078218533
39001,OH,27724,-81,7.1,42154,29.1,3.6,22.7,12.9,292.7,0.207267468137,0.763355328573
39003,OH,102663,-406,4.5,50301,18.7,-0.7,21.9,17.8,292.7,0.287100098575,0.668921946411
39005,OH,53745,60,4.6,54362,12.6,-0.8,21.3,21.1,292.7,0.235066877129,0.713176040542
39007,OH,97493,-199,5.3,46950,24,-1.3,20.8,14.1,292.7,0.381597126278,0.571604411063
39009,OH,65818,-846,5.8,40416,26.8,2.4,22.6,29.7,292.7,0.556601410114,0.387101392219
39011,OH,45804,13,3.3,63754,8.2,-0.8,21.8,18.9,292.7,0.167322834646,0.793088363955
39013,OH,67505,-451,5.5,48989,17.7,0.8,21.8,16.2,292.7,0.283328421259,0.678815862724
39015,OH,43602,72,5.4,55334,18.4,3.1,22.4,14.2,292.7,0.223104655416,0.744918752286
39017,OH,382378,1535,4.1,61053,15.4,1.7,23.3,29.8,292.7,0.336654356319,0.620114949353
39019,OH,27081,-260,5.3,50002,17.3,0.1,21.5,13.6,292.7,0.243929101273,0.707972202702
39021,OH,38754,-70,3.8,57701,14.8,-0.2,21.9,14.9,292.7,0.255043473319,0.699778371313
39023,OH,134585,-64,4.6,50089,21.7,0.4,22.4,18.6,292.7,0.380174438108,0.575494800403
39025,OH,205466,1295,4.1,65280,10.2,3.1,23.1,28,292.7,0.270551034161,0.68384220621
39027,OH,42057,91,5.3,53947,16.6,1.7,22.3,18.7,292.7,0.217845303867,0.743977900552
39029,OH,102665,-484,5.2,44938,22.3,-0.4,21,14.8,292.7,0.271160601843,0.686816464506
39031,OH,36629,113,6.2,46420,24.2,0.7,21.4,12.5,292.7,0.261212485796,0.693870730566
39033,OH,41550,-191,5.2,44715,20.4,-0.5,21.7,14.8,292.7,0.241578440808,0.709282429687
39035,OH,1243857,-4514,5.2,50006,26.6,-0.3,22.1,31.9,292.7,0.658357766233,0.308444353
39037,OH,51323,-254,3.9,53853,12.6,0,22,14.7,292.7,0.1758,0.78792
39039,OH,38165,-59,4.4,56740,14,-1.9,21.7,16.7,292.7,0.296824950829,0.645012644001
39041,OH,204826,4284,3.4,103536,3.8,0.3,22.2,54.4,292.7,0.395440604989,0.556038401215
39043,OH,74615,-242,5.6,53135,16.9,-0.8,22.3,22.7,292.7,0.427225701062,0.525483256194
39045,OH,155782,1225,4,67654,11.6,1.4,22.4,27.2,292.7,0.342349238751,0.611876612515
39047,OH,28666,11,4.1,47733,23,1.1,22.5,16.1,292.7,0.247018581862,0.717666635851
39049,OH,1310300,14594,3.8,60383,22.2,1.2,22.9,39.3,292.7,0.605650509905,0.346717479913
39051,OH,42276,11,4.4,62800,10.4,-1.8,22,17.2,292.7,0.289034939351,0.648480162374
39053,OH,29979,-164,6.1,43785,30.9,3.6,22.8,15.3,292.7,0.203686050207,0.760009532888
39055,OH,94031,85,4.3,84093,6.8,-1.2,20.8,38.1,292.7,0.352203709783,0.606881976362
39057,OH,167995,1216,4,68380,13.3,1.2,22.5,39,292.7,0.351901849736,0.596561726922
39059,OH,39022,-49,5.5,44623,26.8,0.9,21.7,14.2,292.7,0.265288437732,0.691012626888
39061,OH,816684,2013,4.1,57300,21.9,2.8,23.7,37.1,292.7,0.525536708861,0.430308860759
39063,OH,75930,61,3.4,61579,13.3,-0.3,22.4,26.7,292.7,0.267463652885,0.675176056338
39065,OH,31480,74,4.4,49580,17.7,0,22.3,16.6,292.7,0.238887964042,0.710920592642
39067,OH,15174,-36,5.3,50301,21.8,0.4,21.8,10.1,292.7,0.239074180564,0.721822886717
39069,OH,27086,-77,4.9,57705,17.4,-1.3,22.3,18,292.7,0.26991441738,0.668275912516
39071,OH,43058,125,5.5,49161,21.9,2.2,22.5,12.6,292.7,0.201548568747,0.762846081652
39073,OH,28385,-72,5.1,50568,21.2,1.8,22.4,14.8,292.7,0.296731399345,0.66187165348
39075,OH,43892,5,3.3,60828,12.6,-0.2,21.3,8.9,292.7,0.16317102467,0.792571375774
39077,OH,58504,42,5.9,55202,14.6,-1.1,21.7,13.6,292.7,0.290974847937,0.654693407858
39079,OH,32384,-1,6.6,44726,24.5,3.1,22.6,15.3,292.7,0.237329103407,0.726489916157
39081,OH,65767,-599,6.3,42821,26.8,0.6,21.6,15.3,292.7,0.302526638168,0.65935047534
39083,OH,61893,590,4.3,56885,20.4,-0.1,21,22.8,292.7,0.286624891962,0.668503313166
39085,OH,230514,144,4.7,65883,10.6,-0.4,21.7,27.9,292.7,0.399468037947,0.555253125277
39087,OH,59866,-245,5.6,43031,25.3,4.6,23.5,14.3,292.7,0.263940806968,0.702917260781
39089,OH,175769,2099,4,66145,12.5,0.6,21.4,26.2,292.7,0.331994105719,0.621493973476
39091,OH,45358,76,3.7,61699,16.2,-0.6,21.8,16,292.7,0.215975627172,0.741943161803
39093,OH,309461,1839,5.4,59265,21.6,-0.8,21.9,24,292.7,0.475346495529,0.478185783073
39095,OH,429899,-1134,5.3,47865,25,-0.7,22.9,26.3,292.7,0.560104129713,0.386584169779
39097,OH,44413,366,3.8,61645,14.1,0.5,22.5,16.9,292.7,0.278261907604,0.675599856751
39099,OH,229642,-368,5.9,48010,24.3,-0.5,20.9,24.1,292.7,0.498001364922,0.468043996561
39101,OH,65256,315,4.4,45419,24.7,0.1,22.1,13.1,292.7,0.302089831566,0.645781347473
39103,OH,179146,906,4.3,76475,7.5,-0.6,21.8,33.3,292.7,0.35342435094,0.602182184423
39105,OH,23106,25,7.3,44286,25.9,3,22.3,12.8,292.7,0.229224229543,0.729968119022
39107,OH,40959,49,2.8,62782,10.1,-1.2,21.6,16.7,292.7,0.156462585034,0.806943467042
39109,OH,106222,957,3.9,59922,11.6,0.6,22.8,22.6,292.7,0.249324810072,0.705520041969
39111,OH,13790,-160,7.8,46314,19.1,1.6,22,11.9,292.7,0.246335626683,0.715076278792
39113,OH,532331,662,4.5,51071,25.1,1.2,23.2,27.4,292.7,0.471473793877,0.483915691617
39115,OH,14604,-79,6,40557,25.2,1.9,22.4,11.3,292.7,0.272019077901,0.686009538951
39117,OH,35112,169,4.5,60452,17.2,-0.3,21.2,13.5,292.7,0.229272210552,0.724206104041
39119,OH,86183,35,5.3,49586,24,1.4,22,15.5,292.7,0.301681530773,0.651296352542
39121,OH,14354,-57,6.7,48792,19,1.6,22.1,10.3,292.7,0.20442553191500001,0.755914893617
39123,OH,40769,137,6.3,58345,12.5,-0.9,22.4,22.4,292.7,0.374206604728,0.569818783921
39125,OH,18760,-78,4.1,53876,14.7,-1.9,21.8,14.1,292.7,0.233883736711,0.719181180728
39127,OH,36033,39,5.6,51534,22.9,1.3,22,12.3,292.7,0.278009148631,0.681231651533
39129,OH,58086,324,4.3,58742,15.6,1.8,23.5,18.6,292.7,0.265600067187,0.69211388259
39131,OH,28067,-160,6.5,45163,30.9,3.1,23.1,13.8,292.7,0.299053244159,0.666116563884
39133,OH,162927,302,4.6,63689,14.3,-0.6,21.4,28.7,292.7,0.425359614969,0.526957603288
39135,OH,40997,-117,4.1,53904,14.4,0.6,22.3,15.8,292.7,0.211135531136,0.750964590965
39137,OH,33780,-74,3.4,64304,6.5,-1,22.1,20.3,292.7,0.156306085822,0.799695436994
39139,OH,121099,556,4.9,49668,20.7,-0.7,21.3,17.8,292.7,0.290831612051,0.666275889019
39141,OH,76931,-389,4.6,49385,25.5,2.4,23.2,16.6,292.7,0.342082541875,0.615886720774
39143,OH,58799,-313,4.5,53978,13.4,-0.9,22,16,292.7,0.354043141392,0.583645556728
39145,OH,75502,-396,6.8,41267,28.8,3.9,23.3,15,292.7,0.298500911608,0.666554122493
39147,OH,55207,-74,4.4,52165,16.2,-0.9,21.8,15.2,292.7,0.308206635152,0.620033218347
39149,OH,48627,-76,3.8,63398,11.8,-0.5,22,17.4,292.7,0.179273041973,0.785287754219
39151,OH,371574,-503,4.9,52310,23.2,0.1,21.9,22.8,292.7,0.389663365873,0.563856310134
39153,OH,541918,176,4.7,58890,17.5,0.1,22.3,32.1,292.7,0.519818994387,0.438234435078
39155,OH,198627,-1687,6.2,47424,25.7,-0.8,20.9,18.5,292.7,0.447843695853,0.51185781255
39157,OH,92176,-235,4.6,51030,17.3,0.4,21.8,15.8,292.7,0.296722211136,0.651192376771
39159,OH,57835,1038,3.5,84861,5.1,0,22.3,33,292.7,0.283797535145,0.663362605058
39161,OH,28281,-10,3.5,54331,11.5,-1.8,21.7,16.2,292.7,0.196333922261,0.760306242638
39163,OH,13139,38,6.2,43457,28.8,2.5,22.2,11.5,292.7,0.246986834786,0.704431670684
39165,OH,232173,3314,3.9,87391,5.9,2.1,23.1,42.3,292.7,0.289145237803,0.664720709997
39167,OH,60155,-307,5.6,50904,21.7,2.7,22.9,19.2,292.7,0.270453918322,0.686430739514
39169,OH,115967,-280,3.6,59142,13.8,-0.6,21.5,21.9,292.7,0.302162718847,0.651328527291
39171,OH,36804,58,3.6,54581,14.2,-2.5,21.3,15,292.7,0.253099539497,0.691108749557
39173,OH,130696,164,4,64282,10.9,-0.6,22.6,33.1,292.7,0.424486650505,0.509480308893
39175,OH,21935,-129,3.2,55995,10.2,0.2,22.4,15.7,292.7,0.238938053097,0.706617929973
40001,OK,22082,101,4.2,35156,34.9,5.3,26.1,11.6,206.7,0.212430426716,0.734848484848
40003,OK,5754,-146,2.2,52952,18.5,1.6,27.8,20.2,206.7,0.0957446808511,0.855939716312
40005,OK,13838,0,4.1,39702,27.8,7.6,28.9,15,206.7,0.15893642543,0.813274690124
40007,OK,5319,-42,2,52550,17,1.1,27.4,19.7,206.7,0.0786767992848,0.888243182834
40009,OK,21709,-95,2.6,47825,21.3,4.1,28.9,17.3,206.7,0.12724133351,0.835037853633
40011,OK,9485,-25,2,49513,23.4,3.1,28.7,16.6,206.7,0.187450566834,0.760348009491
40013,OK,47192,732,3.1,43445,22,7.9,29.3,22.8,206.7,0.20275862069,0.758548094374
40015,OK,28977,-293,3.6,48533,25.9,4.7,29.2,16.3,206.7,0.258997429306,0.693337617823
40017,OK,144447,4394,2.8,70942,8.8,4.2,28.6,26.8,206.7,0.211149321267,0.72342081448
40019,OK,48177,-118,3.5,48660,24,7.5,28.9,20.6,206.7,0.215939135596,0.741973776507
40021,OK,48675,-250,4.2,42913,26.6,4.9,26.4,25,206.7,0.330866743495,0.606053254079
40023,OK,14668,-147,5,35308,31.9,8.4,29.2,12.3,206.7,0.196346189334,0.775419819155
40025,OK,2153,4,1.9,46777,26.7,1.3,24.9,22.6,206.7,0.0649953574745,0.893221912721
40027,OK,281669,1741,2.9,62343,12.5,5,28.5,32.5,206.7,0.354810383623,0.571401130564
40029,OK,5520,-111,3.8,39396,28.5,7.2,28.8,17.6,206.7,0.171750940242,0.790639364814
40031,OK,120422,-1324,3.9,51382,23.6,6.1,29.9,22.5,206.7,0.35192591681,0.589250553778
40033,OK,5776,-67,3.1,43386,22.2,7.2,30.2,13.2,206.7,0.162951575711,0.789392774789
40035,OK,14306,-49,3.5,43074,28.1,3.5,25.9,14.8,206.7,0.216164762894,0.740567670474
40037,OK,71604,-170,3.8,54478,19.9,4.3,27.2,16.3,206.7,0.202667963593,0.748245674981
40039,OK,29036,94,2.4,49577,18.7,3.3,28.6,25.5,206.7,0.199601177476,0.74237964106
40041,OK,42733,151,3.9,40287,33.6,4.5,25.8,17.6,206.7,0.210841836735,0.752295918367
40043,OK,4894,7,1.9,50728,16.1,2.8,27.9,24.5,206.7,0.0988423864648,0.874443455031
40045,OK,3952,-23,2.2,51867,18.3,2,27.9,20,206.7,0.0848849945235,0.881708652793
40047,OK,60913,-579,3,52387,21.9,2.4,27.7,22.4,206.7,0.20242485709,0.737506914992
40049,OK,27811,-59,3.3,47858,19.9,6.5,28.8,14.5,206.7,0.175861741525,0.782736682176
40051,OK,55551,664,3.1,56489,13.6,5.5,29,19.7,206.7,0.174237318596,0.776969043447
40053,OK,4326,-54,2.1,49073,16.8,1.7,27.3,23.1,206.7,0.130454545455,0.830454545455
40055,OK,5821,24,4,37445,30.8,4.9,29.4,13.5,206.7,0.170358649789,0.78164556962
40057,OK,2664,-33,2.9,38537,31.5,5.5,29.9,21.3,206.7,0.229743589744,0.732307692308
40059,OK,3797,-61,2.3,55112,15.7,1.1,27.9,22,206.7,0.0882154882155,0.880134680135
40061,OK,12668,-61,5.1,37776,32.7,6.7,27.7,14.7,206.7,0.186311787072,0.780946345585
40063,OK,13335,43,4.2,37566,31.2,6.4,28.2,12.9,206.7,0.212375690608,0.748508287293
40065,OK,24949,-264,3,47747,22.9,5.8,30.1,20.9,206.7,0.188700999231,0.764668203946
40067,OK,6123,-52,3.4,37338,37.9,7.9,29.4,13.9,206.7,0.155650319829,0.81236673774
40069,OK,10949,-148,2.9,39756,25.9,7.3,29,17.2,206.7,0.195451137216,0.770057485629
40071,OK,44161,-361,4.7,45700,30.3,2.2,26.7,19.1,206.7,0.222328073831,0.724501339684
40073,OK,15816,153,2.1,59266,12.8,3.3,28.6,23.6,206.7,0.127878490936,0.841254287114
40075,OK,8729,-133,4.2,37831,28.5,4.9,29.7,17.4,206.7,0.21954714818,0.743192891946
40077,OK,10231,-119,6,38284,24.1,7.1,27.9,17.2,206.7,0.196790123457,0.763950617284
40079,OK,49980,106,4.6,38709,30.6,7.6,27.6,15.1,206.7,0.188673760102,0.775975347404
40081,OK,34920,-97,3.5,48039,20.8,4.2,27.7,15.1,206.7,0.173059067209,0.774087565174
40083,OK,47291,458,3,69114,13.7,3.6,27.9,27.6,206.7,0.223717542749,0.718439940891
40085,OK,10134,82,2.1,48725,20.9,7.9,29.3,14.5,206.7,0.194085027726,0.771058885661
40087,OK,39985,651,2.8,65831,12.7,5.6,28.9,24.2,206.7,0.17180355128,0.780984619039
40089,OK,32703,-174,5.5,37390,28.8,8.9,28.3,13.2,206.7,0.167989541507,0.806984779158
40091,OK,19815,80,5.9,37468,37.6,6.1,27.8,14.2,206.7,0.266649912038,0.691254083941
40093,OK,7644,-30,2.1,56102,15.3,2.3,28.2,19.4,206.7,0.0912032950868,0.864960282436
40095,OK,16806,393,3.8,42258,25.6,7.6,29.3,15.7,206.7,0.199562602515,0.765810096592
40097,OK,41107,138,3.4,50951,20.3,4.3,26.6,14.6,206.7,0.217858961303,0.735106924644
40099,OK,13953,54,2.9,50031,20.7,7.1,28.7,18.5,206.7,0.196561085973,0.755294117647
40101,OK,68362,-597,4,43911,21.4,5.6,27.3,19.5,206.7,0.32939279957,0.621212747489
40103,OK,11289,-17,2.6,54210,16.3,3.1,27.3,21.1,206.7,0.18501026694,0.761190965092
40105,OK,10218,-79,4.2,45734,25.4,3.1,26.1,10.7,206.7,0.175123908426,0.783809299032
40107,OK,12098,0,4.8,37545,31.2,5.3,27.7,11.6,206.7,0.239766081871,0.709636409865
40109,OK,792582,5385,3.3,52346,25.4,4.3,28.2,31.8,206.7,0.411759116111,0.516901856299
40111,OK,38335,-513,4.9,42354,29.1,5.2,27.5,14.1,206.7,0.314492961793,0.641051422005
40113,OK,47014,-314,4.3,48826,22.1,2.9,26.5,17.6,206.7,0.29526977088,0.663023967902
40115,OK,31175,-150,3.5,38194,30.8,4,25.8,14.1,206.7,0.241811716264,0.713737600599
40117,OK,16390,-61,4.1,46949,19.5,3.4,27.1,16.1,206.7,0.211314213678,0.743145288371
40119,OK,82040,173,2.9,47748,18,3.6,27.4,36.9,206.7,0.316587985153,0.599805398393
40121,OK,43877,-268,3.9,42376,27.4,6.7,28.2,15.5,206.7,0.214724637681,0.738550724638
40123,OK,38247,-107,3.1,48450,20.2,6.7,28.6,28.1,206.7,0.245240988254,0.703388686378
40125,OK,72679,431,3.7,48499,25.1,5.2,28.4,18.3,206.7,0.236259196601,0.701341621749
40127,OK,11179,62,5.2,37026,30,7.8,28.3,15,206.7,0.166852554093,0.798795449476
40129,OK,3656,-15,2.4,53871,18.7,3.2,28.5,18.5,206.7,0.0858930602958,0.879408418658
40131,OK,91984,505,3.3,61849,12.5,4.1,27,24.3,206.7,0.193343782142,0.756550913454
40133,OK,24578,-302,4.7,37901,26.8,5.7,28.3,14.1,206.7,0.25734561753,0.698705179283
40135,OK,41179,-155,4.3,38998,28.4,6.5,27.3,13.3,206.7,0.212024658863,0.754173304703
40137,OK,43265,-146,3.9,46512,22.7,7,29.1,17.4,206.7,0.172425360617,0.792016101979
40139,OK,20455,-401,2.8,51812,16.9,1.3,26.6,22.3,206.7,0.148154565933,0.799688095651
40141,OK,7348,-77,3.7,41186,31.3,6.6,30.6,17.7,206.7,0.242793791574,0.718403547672
40143,OK,648360,1633,3.3,55796,19.6,4.3,27.3,31.2,206.7,0.355548615533,0.583982608484
40145,OK,80110,1107,3.3,62889,13.7,4.8,27.3,23.3,206.7,0.214779491775,0.735038084875
40147,OK,51843,-173,3.9,53992,18.4,3.1,26.5,28.6,206.7,0.227260446686,0.711905619597
40149,OK,11127,-25,3.1,47484,24.5,3.8,28.9,20.4,206.7,0.127052722558,0.832108902334
40151,OK,8897,-167,2.2,51715,17,1.3,27.7,30.6,206.7,0.142155525239,0.803547066849
40153,OK,20222,-275,2.8,55134,22.5,2,27.7,19.8,206.7,0.115013865047,0.835732206523
41001,OR,16006,-73,5.5,45972,22.7,-3.5,20.1,22.3,303.4,0.210048354759,0.7265007666
41003,OR,92101,534,3.2,63600,11.9,2,20,53.6,303.4,0.623801478816,0.285889812844
41005,OR,416075,3254,3.8,81061,7.9,-0.2,18.2,36.8,303.4,0.495162955154,0.434082224272
41007,OR,39764,645,4.1,53806,16,2.1,17.7,24.6,303.4,0.490087013988,0.429232294306
41009,OR,52377,582,5.1,63338,13.1,1.7,18.9,17.8,303.4,0.397136818599,0.517087370898
41011,OR,64389,608,5.4,48352,24.1,4,19,17.9,303.4,0.34309665021,0.586428547762
41013,OR,23867,776,6,51348,19.7,-3.3,19.3,16.6,303.4,0.222632754769,0.720742395601
41015,OR,22813,137,6.1,48788,22.3,3.2,19.5,24,303.4,0.349667022938,0.588423908575
41017,OR,191996,5189,4.2,67372,11.5,-3.7,17.8,34.2,303.4,0.444029850746,0.482060849598
41019,OR,110283,999,5.4,47020,21.3,1.4,19.9,17.2,303.4,0.270516066212,0.664303797468
41021,OR,1894,29,3.9,54325,15.8,-2.6,21.7,20.2,303.4,0.235859124867,0.674493062967
41023,OR,7176,6,7.3,46141,20,-3.9,18.2,18.8,303.4,0.175497482618,0.764085351235
41025,OR,7329,43,6.2,43370,22.5,-3.2,20,17,303.4,0.177142857143,0.754285714286
41027,OR,23428,-48,3.3,66607,14.7,-2.7,17.4,31.6,303.4,0.612443417124,0.310411249157
41029,OR,219564,2803,4.8,55511,21,0.3,20.7,27.4,303.4,0.419601306497,0.51145111717
41031,OR,24192,492,5.5,50376,22.4,-2.7,19.7,18.4,303.4,0.325895875592,0.601419878296
41033,OR,87393,740,5.5,46578,25.2,1,20.6,17.2,303.4,0.310304367212,0.62380024875
41035,OR,67653,864,6.4,45374,25,-3.6,17.7,19.4,303.4,0.242134062927,0.689808481532
41037,OR,7879,-11,5.7,44847,22.8,-3.6,18.9,15.4,303.4,0.164656528579,0.786837965391
41039,OR,379611,3994,4.5,53161,22.4,1,18.9,29.6,303.4,0.555011266237,0.365699832111
41041,OR,49388,568,4.9,49265,20.3,2.7,17.9,24.1,303.4,0.511753692532,0.411940919492
41043,OR,127335,2358,4.7,54292,16.3,0.5,18.4,19.5,303.4,0.318982530517,0.597233389372
41045,OR,30725,265,4.6,42624,29,-2,21.6,13.8,303.4,0.222412060302,0.717688442211
41047,OR,346868,5651,4.3,56408,19.2,0.9,18.9,22.8,303.4,0.440444388289,0.490379408686
41049,OR,11372,157,4.3,55343,21.1,-2.5,21.1,10.9,303.4,0.251692153422,0.676359989972
41051,OR,811880,3099,3.7,70756,14.4,1.6,19.7,44.5,303.4,0.759594367205,0.176248455677
41053,OR,85234,1483,4.4,62389,13.5,2.1,19.9,30.1,303.4,0.425087766676,0.495085066163
41055,OR,1708,-33,4.1,58838,16.4,-2.5,21.6,19.5,303.4,0.205493387589,0.738555442523
41057,OR,26787,213,4.4,52486,19.7,1.7,17.3,21,303.4,0.429907246814,0.489103385868
41059,OR,77516,420,4.9,53917,21.5,-2.9,20.6,16.2,303.4,0.285878388727,0.642326543115
41061,OR,26461,175,5.4,50616,17.9,-3.7,18.3,24.8,303.4,0.258403529884,0.672121941436
41063,OR,7081,46,6.1,48137,19.9,-4.6,18.3,24.7,303.4,0.262628680871,0.676322719655
41065,OR,26505,184,4.3,52269,19.7,-2.6,20.3,20.5,303.4,0.411874500044,0.508488134388
41067,OR,597695,6531,3.5,82819,10,1.7,19,43.7,303.4,0.593956058164,0.327120163424
41069,OR,1366,11,3.5,39579,35,-3.3,19.6,14,303.4,0.193181818182,0.736111111111
41071,OR,107002,1430,3.8,61776,13.7,2.3,19.8,26.5,303.4,0.413046369359,0.500687117652
42001,PA,102811,444,3.3,62877,11.2,0.6,23.1,22.4,320.5,0.298633798634,0.662925877212
42003,PA,1218452,-2204,4,59881,15,1.1,21.7,40.7,320.5,0.564415794817,0.40034018841
42005,PA,65263,-613,5,49436,13.6,-0.2,20.9,16.2,320.5,0.2249556592,0.744794061617
42007,PA,164742,-961,4.5,54823,16.3,0,21.3,23.7,320.5,0.382420669062,0.583038109216
42009,PA,48176,-262,4.5,50257,15,0.8,21.4,14.2,320.5,0.153718515997,0.827731449966
42011,PA,420152,2628,4.2,62519,16.9,0.4,23.2,24.5,320.5,0.427256812214,0.529141609922
42013,PA,122492,-683,4.2,49244,19.4,-0.7,20.7,20.8,320.5,0.251648119318,0.715447154472
42015,PA,60833,-155,4.4,50978,17.1,-2.4,19.8,17.8,320.5,0.246584511201,0.706996338439
42017,PA,628195,1167,3.7,88538,6.6,0.9,23.6,40.5,320.5,0.484163912988,0.47836075336
42019,PA,187888,884,3.9,67161,9,-0.8,20.8,35.4,320.5,0.291588338205,0.66706510046
42021,PA,131730,-1324,5.2,45163,22.6,-1.4,19.7,21.4,320.5,0.295809995512,0.673292668739
42023,PA,4492,-129,5,41770,22.9,-2.9,19.3,15.9,320.5,0.231719367589,0.738636363636
42025,PA,64227,362,5.1,53901,19.1,-1.7,20.3,16.8,320.5,0.310469691167,0.651578984019
42027,PA,162805,555,3.2,58258,10.6,-2,20.4,44.7,320.5,0.484852906067,0.465541024485
42029,PA,522046,3112,3.2,99224,7.8,1.2,23.7,51.8,320.5,0.525763491188,0.433480724731
