date,region,vaccine,type,number
2021-02-27,Sardegna,Pfizer/BioNTech,first dose,51697
2021-02-27,Sardegna,Pfizer/BioNTech,second dose,28342
2021-02-28,Sardegna,Pfizer/BioNTech,first dose,51814
2021-02-28,Sardegna,Pfizer/BioNTech,second dose,28568
2021-03-01,Sardegna,Pfizer/BioNTech,first dose,52877
2021-03-01,Sardegna,Pfizer/BioNTech,second dose,29226
2021-03-02,Sardegna,Pfizer/BioNTech,first dose,53577
2021-03-02,Sardegna,Pfizer/BioNTech,second dose,30257
2021-03-03,Sardegna,Pfizer/BioNTech,first dose,54861
2021-03-03,Sardegna,Pfizer/BioNTech,second dose,31185
2021-03-04,Sardegna,Pfizer/BioNTech,first dose,56515
2021-03-04,Sardegna,Pfizer/BioNTech,second dose,32039
2021-03-05,Sardegna,Pfizer/BioNTech,first dose,57955
2021-03-05,Sardegna,Pfizer/BioNTech,second dose,34254
2021-03-06,Sardegna,Pfizer/BioNTech,first dose,58398
2021-03-06,Sardegna,Pfizer/BioNTech,second dose,35937
2021-03-07,Sardegna,Pfizer/BioNTech,first dose,58476
2021-03-07,Sardegna,Pfizer/BioNTech,second dose,36410
2021-03-08,Sardegna,Pfizer/BioNTech,first dose,59124
2021-03-08,Sardegna,Pfizer/BioNTech,second dose,37303
2021-03-09,Sardegna,Pfizer/BioNTech,first dose,61460
2021-03-09,Sardegna,Pfizer/BioNTech,second dose,37944
2021-03-10,Sardegna,Pfizer/BioNTech,first dose,63834
2021-03-10,Sardegna,Pfizer/BioNTech,second dose,38797
2021-03-11,Sardegna,Pfizer/BioNTech,first dose,66849
2021-03-11,Sardegna,Pfizer/BioNTech,second dose,39994
2021-03-12,Sardegna,Pfizer/BioNTech,first dose,70166
2021-03-12,Sardegna,Pfizer/BioNTech,second dose,41301
2021-03-13,Sardegna,Pfizer/BioNTech,first dose,72261
2021-03-13,Sardegna,Pfizer/BioNTech,second dose,41581
2021-03-14,Sardegna,Pfizer/BioNTech,first dose,72510
2021-03-14,Sardegna,Pfizer/BioNTech,second dose,41581
2021-03-15,Sardegna,Pfizer/BioNTech,first dose,73027
2021-03-15,Sardegna,Pfizer/BioNTech,second dose,41953
2021-03-16,Sardegna,Pfizer/BioNTech,first dose,75848
2021-03-16,Sardegna,Pfizer/BioNTech,second dose,42884
2021-03-17,Sardegna,Pfizer/BioNTech,first dose,79980
2021-03-17,Sardegna,Pfizer/BioNTech,second dose,44485
2021-03-18,Sardegna,Pfizer/BioNTech,first dose,84194
2021-03-18,Sardegna,Pfizer/BioNTech,second dose,46029
2020-12-27,Veneto,Pfizer/BioNTech,first dose,880
2020-12-27,Veneto,Pfizer/BioNTech,second dose,0
2020-12-28,Veneto,Pfizer/BioNTech,first dose,880
2020-12-28,Veneto,Pfizer/BioNTech,second dose,0
2020-12-29,Veneto,Pfizer/BioNTech,first dose,880
2020-12-29,Veneto,Pfizer/BioNTech,second dose,0
2020-12-30,Veneto,Pfizer/BioNTech,first dose,1579
2020-12-30,Veneto,Pfizer/BioNTech,second dose,0
2020-12-31,Veneto,Pfizer/BioNTech,first dose,4798
2020-12-31,Veneto,Pfizer/BioNTech,second dose,0
2021-01-01,Veneto,Pfizer/BioNTech,first dose,6323
2021-01-01,Veneto,Pfizer/BioNTech,second dose,0
2021-01-02,Veneto,Pfizer/BioNTech,first dose,12063
2021-01-02,Veneto,Pfizer/BioNTech,second dose,0
2021-01-03,Veneto,Pfizer/BioNTech,first dose,17221
2021-01-03,Veneto,Pfizer/BioNTech,second dose,0
2021-01-04,Veneto,Pfizer/BioNTech,first dose,23947
2021-01-04,Veneto,Pfizer/BioNTech,second dose,0
2021-01-05,Veneto,Pfizer/BioNTech,first dose,31274
2021-01-05,Veneto,Pfizer/BioNTech,second dose,0
2021-01-06,Veneto,Pfizer/BioNTech,first dose,39403
2021-01-06,Veneto,Pfizer/BioNTech,second dose,0
2021-01-07,Veneto,Pfizer/BioNTech,first dose,47762
2021-01-07,Veneto,Pfizer/BioNTech,second dose,0
2021-01-08,Veneto,Pfizer/BioNTech,first dose,57159
2021-01-08,Veneto,Pfizer/BioNTech,second dose,0
2021-01-09,Veneto,Pfizer/BioNTech,first dose,65085
2021-01-09,Veneto,Pfizer/BioNTech,second dose,0
2021-01-10,Veneto,Pfizer/BioNTech,first dose,70105
2021-01-10,Veneto,Pfizer/BioNTech,second dose,0
2021-01-11,Veneto,Pfizer/BioNTech,first dose,77342
2021-01-11,Veneto,Pfizer/BioNTech,second dose,0
2021-01-12,Veneto,Pfizer/BioNTech,first dose,82572
2021-01-12,Veneto,Pfizer/BioNTech,second dose,0
2021-01-13,Veneto,Pfizer/BioNTech,first dose,88547
2021-01-13,Veneto,Pfizer/BioNTech,second dose,0
2021-01-14,Veneto,Pfizer/BioNTech,first dose,95599
2021-01-14,Veneto,Pfizer/BioNTech,second dose,0
2021-01-15,Veneto,Pfizer/BioNTech,first dose,101469
2021-01-15,Veneto,Pfizer/BioNTech,second dose,0
2021-01-16,Veneto,Pfizer/BioNTech,first dose,106067
2021-01-16,Veneto,Pfizer/BioNTech,second dose,0
2021-01-17,Veneto,Pfizer/BioNTech,first dose,107650
2021-01-17,Veneto,Pfizer/BioNTech,second dose,349
2021-01-18,Veneto,Pfizer/BioNTech,first dose,110010
2021-01-18,Veneto,Pfizer/BioNTech,second dose,548
2021-01-19,Veneto,Pfizer/BioNTech,first dose,111014
2021-01-19,Veneto,Pfizer/BioNTech,second dose,697
2021-01-20,Veneto,Pfizer/BioNTech,first dose,111401
2021-01-20,Veneto,Pfizer/BioNTech,second dose,1349
2021-01-21,Veneto,Pfizer/BioNTech,first dose,111422
2021-01-21,Veneto,Pfizer/BioNTech,second dose,3618
2021-01-22,Veneto,Pfizer/BioNTech,first dose,111447
2021-01-22,Veneto,Pfizer/BioNTech,second dose,4672
2021-01-23,Veneto,Pfizer/BioNTech,first dose,111481
2021-01-23,Veneto,Pfizer/BioNTech,second dose,8701
2021-01-24,Veneto,Pfizer/BioNTech,first dose,111509
2021-01-24,Veneto,Pfizer/BioNTech,second dose,12788
2021-01-25,Veneto,Pfizer/BioNTech,first dose,111579
2021-01-25,Veneto,Pfizer/BioNTech,second dose,19084
2021-01-26,Veneto,Pfizer/BioNTech,first dose,111635
2021-01-26,Veneto,Pfizer/BioNTech,second dose,25831
2021-01-27,Veneto,Pfizer/BioNTech,first dose,111682
2021-01-27,Veneto,Pfizer/BioNTech,second dose,32725
2021-01-28,Veneto,Pfizer/BioNTech,first dose,111757
2021-01-28,Veneto,Pfizer/BioNTech,second dose,41753
2021-01-29,Veneto,Pfizer/BioNTech,first dose,111860
2021-01-29,Veneto,Pfizer/BioNTech,second dose,50382
2021-01-30,Veneto,Pfizer/BioNTech,first dose,112233
2021-01-30,Veneto,Pfizer/BioNTech,second dose,58425
2021-01-31,Veneto,Pfizer/BioNTech,first dose,112556
2021-01-31,Veneto,Pfizer/BioNTech,second dose,62772
2021-02-01,Veneto,Pfizer/BioNTech,first dose,112641
2021-02-01,Veneto,Pfizer/BioNTech,second dose,71124
2021-02-02,Veneto,Pfizer/BioNTech,first dose,112823
2021-02-02,Veneto,Pfizer/BioNTech,second dose,77135
2021-02-03,Veneto,Pfizer/BioNTech,first dose,112927
2021-02-03,Veneto,Pfizer/BioNTech,second dose,82587
2021-02-04,Veneto,Pfizer/BioNTech,first dose,113362
2021-02-04,Veneto,Pfizer/BioNTech,second dose,89340
2021-02-05,Veneto,Pfizer/BioNTech,first dose,114597
2021-02-05,Veneto,Pfizer/BioNTech,second dose,96277
2021-02-06,Veneto,Pfizer/BioNTech,first dose,115258
2021-02-06,Veneto,Pfizer/BioNTech,second dose,99657
2021-02-07,Veneto,Pfizer/BioNTech,first dose,115972
2021-02-07,Veneto,Pfizer/BioNTech,second dose,101256
2021-02-08,Veneto,Pfizer/BioNTech,first dose,117903
2021-02-08,Veneto,Pfizer/BioNTech,second dose,104291
2021-02-09,Veneto,Pfizer/BioNTech,first dose,121152
2021-02-09,Veneto,Pfizer/BioNTech,second dose,106000
2021-02-10,Veneto,Pfizer/BioNTech,first dose,124577
2021-02-10,Veneto,Pfizer/BioNTech,second dose,107052
2021-02-11,Veneto,Pfizer/BioNTech,first dose,127839
2021-02-11,Veneto,Pfizer/BioNTech,second dose,107681
2021-02-12,Veneto,Pfizer/BioNTech,first dose,131422
2021-02-12,Veneto,Pfizer/BioNTech,second dose,108253
2021-02-13,Veneto,Pfizer/BioNTech,first dose,134618
2021-02-13,Veneto,Pfizer/BioNTech,second dose,108267
2021-02-14,Veneto,Pfizer/BioNTech,first dose,134730
2021-02-14,Veneto,Pfizer/BioNTech,second dose,108280
2021-02-15,Veneto,Pfizer/BioNTech,first dose,138876
2021-02-15,Veneto,Pfizer/BioNTech,second dose,108318
2021-02-16,Veneto,Pfizer/BioNTech,first dose,145317
2021-02-16,Veneto,Pfizer/BioNTech,second dose,108339
2021-02-17,Veneto,Pfizer/BioNTech,first dose,150783
2021-02-17,Veneto,Pfizer/BioNTech,second dose,108433
2021-02-18,Veneto,Pfizer/BioNTech,first dose,156420
2021-02-18,Veneto,Pfizer/BioNTech,second dose,108496
2021-02-19,Veneto,Pfizer/BioNTech,first dose,163233
2021-02-19,Veneto,Pfizer/BioNTech,second dose,108698
2021-02-20,Veneto,Pfizer/BioNTech,first dose,166432
2021-02-20,Veneto,Pfizer/BioNTech,second dose,108702
2021-02-21,Veneto,Pfizer/BioNTech,first dose,167354
2021-02-21,Veneto,Pfizer/BioNTech,second dose,108705
2021-02-22,Veneto,Pfizer/BioNTech,first dose,172464
2021-02-22,Veneto,Pfizer/BioNTech,second dose,108995
2021-02-23,Veneto,Pfizer/BioNTech,first dose,178373
2021-02-23,Veneto,Pfizer/BioNTech,second dose,109253
2021-02-24,Veneto,Pfizer/BioNTech,first dose,184813
2021-02-24,Veneto,Pfizer/BioNTech,second dose,109596
2021-02-25,Veneto,Pfizer/BioNTech,first dose,190369
2021-02-25,Veneto,Pfizer/BioNTech,second dose,109946
2021-02-26,Veneto,Pfizer/BioNTech,first dose,196450
2021-02-26,Veneto,Pfizer/BioNTech,second dose,110957
2021-02-27,Veneto,Pfizer/BioNTech,first dose,198947
2021-02-27,Veneto,Pfizer/BioNTech,second dose,111676
2021-02-28,Veneto,Pfizer/BioNTech,first dose,202157
2021-02-28,Veneto,Pfizer/BioNTech,second dose,112456
2021-03-01,Veneto,Pfizer/BioNTech,first dose,206606
2021-03-01,Veneto,Pfizer/BioNTech,second dose,114103
2021-03-02,Veneto,Pfizer/BioNTech,first dose,211974
2021-03-02,Veneto,Pfizer/BioNTech,second dose,117130
2021-03-03,Veneto,Pfizer/BioNTech,first dose,216672
2021-03-03,Veneto,Pfizer/BioNTech,second dose,120325
2021-03-04,Veneto,Pfizer/BioNTech,first dose,222171
2021-03-04,Veneto,Pfizer/BioNTech,second dose,123567
2021-03-05,Veneto,Pfizer/BioNTech,first dose,227962
2021-03-05,Veneto,Pfizer/BioNTech,second dose,127016
2021-03-06,Veneto,Pfizer/BioNTech,first dose,232164
2021-03-06,Veneto,Pfizer/BioNTech,second dose,130053
2021-03-07,Veneto,Pfizer/BioNTech,first dose,234992
2021-03-07,Veneto,Pfizer/BioNTech,second dose,130606
2021-03-08,Veneto,Pfizer/BioNTech,first dose,239983
2021-03-08,Veneto,Pfizer/BioNTech,second dose,134645
2021-03-09,Veneto,Pfizer/BioNTech,first dose,245573
2021-03-09,Veneto,Pfizer/BioNTech,second dose,140591
2021-03-10,Veneto,Pfizer/BioNTech,first dose,252002
2021-03-10,Veneto,Pfizer/BioNTech,second dose,146038
2021-03-11,Veneto,Pfizer/BioNTech,first dose,259732
2021-03-11,Veneto,Pfizer/BioNTech,second dose,151296
2021-03-12,Veneto,Pfizer/BioNTech,first dose,265778
2021-03-12,Veneto,Pfizer/BioNTech,second dose,157772
2021-03-13,Veneto,Pfizer/BioNTech,first dose,272121
2021-03-13,Veneto,Pfizer/BioNTech,second dose,160634
2021-03-14,Veneto,Pfizer/BioNTech,first dose,277902
2021-03-14,Veneto,Pfizer/BioNTech,second dose,161360
2021-03-15,Veneto,Pfizer/BioNTech,first dose,284249
2021-03-15,Veneto,Pfizer/BioNTech,second dose,166542
2021-03-16,Veneto,Pfizer/BioNTech,first dose,290160
2021-03-16,Veneto,Pfizer/BioNTech,second dose,171999
2021-03-17,Veneto,Pfizer/BioNTech,first dose,296867
2021-03-17,Veneto,Pfizer/BioNTech,second dose,178219
2021-03-18,Veneto,Pfizer/BioNTech,first dose,301949
2021-03-18,Veneto,Pfizer/BioNTech,second dose,183232
2020-12-27,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,262
2020-12-27,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2020-12-28,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,262
2020-12-28,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2020-12-29,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,262
2020-12-29,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2020-12-30,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,892
2020-12-30,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2020-12-31,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,1945
2020-12-31,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-01,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,1945
2021-01-01,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-02,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,3162
2021-01-02,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-03,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,3474
2021-01-03,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-04,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,4984
2021-01-04,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-05,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,6663
2021-01-05,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-06,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,7372
2021-01-06,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-07,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,9463
2021-01-07,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-08,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,11785
2021-01-08,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-09,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,14303
2021-01-09,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-10,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,17244
2021-01-10,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-11,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,19126
2021-01-11,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-12,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,21384
2021-01-12,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-13,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,24035
2021-01-13,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-14,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,26623
2021-01-14,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-15,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,28651
2021-01-15,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-16,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,29882
2021-01-16,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-17,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,31602
2021-01-17,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,0
2021-01-18,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,33468
2021-01-18,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,94
2021-01-19,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,33475
2021-01-19,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,94
2021-01-20,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,33487
2021-01-20,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,832
2021-01-21,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,33488
2021-01-21,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,1725
2021-01-22,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,33488
2021-01-22,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,1815
2021-01-23,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,33492
2021-01-23,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,2627
2021-01-24,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,33493
2021-01-24,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,2931
2021-01-25,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,33687
2021-01-25,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,4319
2021-01-26,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,33901
2021-01-26,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,6077
2021-01-27,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,34348
2021-01-27,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,6899
2021-01-28,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,34702
2021-01-28,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,8780
2021-01-29,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,34965
2021-01-29,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,10929
2021-01-30,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,35235
2021-01-30,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,12930
2021-01-31,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,35620
2021-01-31,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,15258
2021-02-01,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,35634
2021-02-01,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,17337
2021-02-02,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,35851
2021-02-02,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,19586
2021-02-03,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,35874
2021-02-03,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,22209
2021-02-04,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,35910
2021-02-04,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,24904
2021-02-05,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,36000
2021-02-05,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,27427
2021-02-06,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,36022
2021-02-06,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,28559
2021-02-07,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,36407
2021-02-07,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,29734
2021-02-08,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,36498
2021-02-08,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,31997
2021-02-09,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,38057
2021-02-09,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,32286
2021-02-10,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,39322
2021-02-10,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,32372
2021-02-11,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,41058
2021-02-11,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,32565
2021-02-12,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,42208
2021-02-12,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,32615
2021-02-13,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,42542
2021-02-13,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,32621
2021-02-14,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,42542
2021-02-14,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,32621
2021-02-15,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,44733
2021-02-15,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,32870
2021-02-16,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,47133
2021-02-16,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,32986
2021-02-17,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,48958
2021-02-17,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,33464
2021-02-18,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,50571
2021-02-18,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,33870
2021-02-19,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,52750
2021-02-19,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,34299
2021-02-20,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,54184
2021-02-20,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,34443
2021-02-21,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,54604
2021-02-21,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,34820
2021-02-22,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,56432
2021-02-22,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,35238
2021-02-23,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,58567
2021-02-23,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,35416
2021-02-24,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,60641
2021-02-24,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,35434
2021-02-25,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,62138
2021-02-25,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,35459
2021-02-26,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,64029
2021-02-26,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,35605
2021-02-27,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,65737
2021-02-27,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,35605
2021-02-28,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,66144
2021-02-28,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,36000
2021-03-01,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,67902
2021-03-01,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,36041
2021-03-02,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,69973
2021-03-02,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,37544
2021-03-03,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,71376
2021-03-03,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,38802
2021-03-04,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,73062
2021-03-04,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,39435
2021-03-05,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,75267
2021-03-05,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,40469
2021-03-06,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,76656
2021-03-06,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,40795
2021-03-07,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,76799
2021-03-07,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,40796
2021-03-08,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,77995
2021-03-08,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,42853
2021-03-09,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,78519
2021-03-09,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,45602
2021-03-10,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,79093
2021-03-10,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,47386
2021-03-11,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,79897
2021-03-11,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,49115
2021-03-12,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,81667
2021-03-12,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,50495
2021-03-13,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,82490
2021-03-13,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,51766
2021-03-14,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,82492
2021-03-14,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,52014
2021-03-15,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,83251
2021-03-15,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,54245
2021-03-16,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,83752
2021-03-16,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,56280
2021-03-17,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,84252
2021-03-17,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,58672
2021-03-18,Friuli-Venezia Giulia,Pfizer/BioNTech,first dose,85675
2021-03-18,Friuli-Venezia Giulia,Pfizer/BioNTech,second dose,59939
2020-12-27,Emilia-Romagna,Pfizer/BioNTech,first dose,968
2020-12-27,Emilia-Romagna,Pfizer/BioNTech,second dose,0
2020-12-28,Emilia-Romagna,Pfizer/BioNTech,first dose,968
2020-12-28,Emilia-Romagna,Pfizer/BioNTech,second dose,0
2020-12-29,Emilia-Romagna,Pfizer/BioNTech,first dose,968
